SrNo,Date,Sale Party,Quantity Sold,Sale Rate,Product,Grade,Company,Specific Grade,Purchase Party,Quantity Purchased,Purchase Rate
20535,2024-07-06,Crystal Thane Packagers Pvt Ltd,15000,123,16MA400,LD Moulding,RIL,LD,"GoldRiver Materials Trading Co. (Tianjin, China)",15000,120
20536,2024-07-06,Radiant Kochi Renewables Pvt Ltd,13000,115,5502BN,HD Blow Moulding,Marlex,HD,"Pearl Coast Polymers LLC (Dubai, UAE)",13000,112
20537,2024-07-06,Devika Footwear Pvt Ltd (Silvassa),18000,115,2050S,HD Injection Moulding (20 Mfi),HMEL,HD,Stellar Polychemicals (Daman),18000,114
20538,2024-07-06,Faridabad Bluewave Chemplast,10000,119,6400,HD Blow Moulding,Luban,HD,"Huaxin Polychem Co., Ltd. (Tianjin, China)",10000,117
20539,2024-07-07,Ghaziabad Sunbeam Automotive Components Pvt Ltd,9000,120,851,HD HM,Sabic,HM,Devika Polytrade (Ahmedabad),9000,118
20540,2024-07-07,Prime Renewables Pvt Ltd (Meerut),9000,112,1110MAS,PP Moulding (11 Mfi),IOCL,PP,"Jumeirah Crest Trading DMCC (Dubai, UAE)",9000,110
20541,2024-07-07,Nagpur Millennium Textiles Pvt Ltd,12000,121,52518,HD Injection Moulding,Iran,HD,Neelkanth Ghaziabad Polymer Traders,12000,118
20542,2024-07-07,Beacon Recyclers Pvt Ltd (Vasai),14000,119,SC203TR,GPPS,Supreme,GPPS,"Jinlong Petrochem Corp. (Ningbo, China)",14000,118
20543,2024-07-07,Galaxy Polymers Medical Devices (Gurugram),18000,125,SH450,HIPS,Supreme,HIPS,Kanpur Sunrise Polymers,18000,122
20544,2024-07-07,Bharat WaterTech Pvt Ltd (Kandla),11000,116,I56a200,HD Injection Moulding,Gail,HD,"Huanxin Petrochem Corp. (Xiamen, China)",11000,113
20545,2024-07-07,Daman Umiya Agro Plast Pvt Ltd,13000,119,1200MC,PP Moulding (20 Mfi),IOCL,PP,"Shengda Materials Trading Co. (Ningbo, China)",13000,116
20546,2024-07-07,Stride Polymers Pharma Packaging (Faridabad),13000,123,EVA 2518,EVA 18%,Sipchem,EVA,"Pearl Coast Exim DMCC (Dubai, UAE)",13000,121
20547,2024-07-07,Mahadev Ahmedabad Electronics Pvt Ltd,7000,124,M26500,LL Moulding (50Mfi),RIL,LL,Aristo Jaipur Polychem,7000,121
20548,2024-07-07,Surat Dynamic Consumer Products Pvt Ltd,7000,119,F0218L,LL 2 Mfi Non-Slip,HMEL,LL,"Marina Gate Polymers LLC (Dubai, UAE)",7000,118
20549,2024-07-07,Navi Mumbai Unity Renewables Pvt Ltd,13000,119,JF18010,LL 1 Mfi Non-Slip,RIL,LL,"Desert Dunes Petrochem DMCC (Dubai, UAE)",13000,118
20550,2024-07-07,Momentum Footwear Pvt Ltd (Delhi),17000,118,4024WN,LD GP,Sabic,LD,Rajhans Polychemicals,17000,117
20551,2024-07-07,Aurangabad Fortune 3D Printing Pvt Ltd,10000,126,LB7000,LD Lamination,LG,LD,"Lianhua Plastics Co., Ltd. (Shanghai, China)",10000,125
20552,2024-07-07,Sunbeam Polymers Electronics (Bhiwandi),11000,116,F01019S,LL 1 Mfi Slip,HPCL,LL,Devika Polymers (Udaipur),11000,113
20553,2024-07-07,Sai Lucknow Polymer Traders,19000,119,16MA400,LD Moulding,RIL,LD,Neelkanth Petrochem (Ankleshwar),19000,118
20554,2024-07-08,Aravali Chennai Toys Pvt Ltd,10000,114,1820,LL 2 Mfi Non-Slip,Basell,LL,"Sandshell Trading DMCC (Dubai, UAE)",10000,113
20555,2024-07-08,Konark Footwear Pvt Ltd (Pithampur),10000,123,H030TN,PP Thermoforming,Nayara,PP,Tirupati Ghaziabad Polymers,10000,120
20556,2024-07-08,Zenith Polymers Automotive Components (Noida),7000,120,0725n,LD Heavy Duty,Tasnee,LD,Matrix Polymart (Secunderabad),7000,117
20557,2024-07-08,Radiant Polymers Automotive Components (Agra),14000,121,FH10S,PP TQ,Opal,PP,Panipat Sunbeam Polychemicals,14000,119
20558,2024-07-08,Urban Automotive Components Pvt Ltd (Howrah),15000,116,Marlex 030,PP Raffia,Marlex,PP,Matrix Mumbai Exim,15000,115
20559,2024-07-08,Beacon Electricals Pvt Ltd (Hyderabad),12000,118,L705,LD Lamination,Sumitomo,LD,"Lianhua Plastics Co., Ltd. (Shanghai, China)",12000,117
20560,2024-07-08,Matrix 3D Printing Pvt Ltd (Pithampur),9000,122,C080,PPCP,RIL,PP,Mumbai Pacific Polymer Traders,9000,120
20561,2024-07-08,Neelkanth Medical Devices Pvt Ltd (Nashik),18000,120,M60075,HD Injection Moulding,RIL,HD,Urban Polychem (Jodhpur),18000,118
20562,2024-07-08,Siddhi Polymers Recyclers (Mangaluru),17000,121,1200MC,PP Moulding (20 Mfi),IOCL,PP,"Falaj Trading DMCC (Dubai, UAE)",17000,118
20563,2024-07-08,Faridabad Bluewave Chemplast,8000,118,T03,PP Raffia,Oriential Energy,PP,"Shengda Materials Trading Co. (Ningbo, China)",8000,116
20564,2024-07-08,Nagpur Vindhya Packaging Pvt Ltd,10000,119,F52H04,HD HM,Opal,HM,Shree Polymers (Vapi),10000,118
20565,2024-07-08,Arham Cables Pvt Ltd (Noida),14000,123,LD 0474,LD GP,Lotrene,LD,Anand Poly Hub,14000,121
20566,2024-07-08,Sagar Polymers Buildtech (Secunderabad),11000,119,1100N,PP Moulding (12 Mfi),AAPC,PP,Ganga Chemplast (Surat),11000,118
20567,2024-07-09,Gurugram Tapti Consumer Products Pvt Ltd,16000,125,TR131,HD HM,Marlex,HM,Haridwar Mahadev Chemplast,16000,123
20568,2024-07-09,Sunbeam Polymers Electronics (Bhiwandi),9000,116,2103,LD Lamination,Sasol,LD,Urban Polymart,9000,114
20569,2024-07-09,Indore Momentum Industrials Pvt Ltd,17000,121,2050S,HD Injection Moulding (20 Mfi),HMEL,HD,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",17000,119
20570,2024-07-09,Infinity Ahmedabad Consumer Products Pvt Ltd,12000,119,W20,PP Raffia,Gail,PP,Navneet Vasai Polymer Traders,12000,118
20571,2024-07-09,Infinity Ahmedabad Consumer Products Pvt Ltd,11000,126,121H,ABS,LG,ABS,Core Impex (Agra),11000,123
20572,2024-07-09,Stride Polymers Pharma Packaging (Faridabad),15000,118,5000W,ABS,Taita,ABS,Anand Poly Solutions,15000,115
20573,2024-07-09,Capital Polymers Films & Sheets (Hyderabad),14000,123,1070LA17,LD Lamination,RIL,LD,Navneet Vasai Polymer Traders,14000,122
20574,2024-07-09,Devika Footwear Pvt Ltd (Silvassa),18000,116,2106N,PP Moulding (12 Mfi),Luban,PP,Devika Polymers (Udaipur),18000,114
20575,2024-07-09,Infinity Ahmedabad Consumer Products Pvt Ltd,8000,120,E24065,LL Lamination,RIL,LL,"Falaj Trading DMCC (Dubai, UAE)",8000,118
20576,2024-07-09,Siddhi Polymers Recyclers (Mangaluru),15000,120,HM120A,PP Moulding,HPCL,PP,Neelkanth Petrochem (Ankleshwar),15000,117
20577,2024-07-09,Velocity Agra Furniture Pvt Ltd,14000,118,222NP,PP Moulding (12 Mfi),Borough,PP,Udaipur Narmada Polychem,14000,115
20578,2024-07-09,Urban Sports Goods Pvt Ltd (Bengaluru),9000,115,B6003,HD Blow Moulding,Opal,HD,"Sandshell Trading DMCC (Dubai, UAE)",9000,112
20579,2024-07-10,Apex Indore Sports Goods Pvt Ltd,10000,123,2018N,LL 2 Mfi Non-Slip,Lotrene,LL,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",10000,121
20580,2024-07-10,Aurangabad Infinity Films & Sheets Pvt Ltd,13000,116,125MO,PP Moulding (12 Mfi),Borough,PP,Shubham Impex,13000,115
20581,2024-07-10,Ghaziabad Sunbeam Automotive Components Pvt Ltd,15000,115,012T,PP Moulding (12 Mfi),MRPL,PP,"Palm Vista Polymers LLC (Dubai, UAE)",15000,114
20582,2024-07-10,Capital Aurangabad Packagers Pvt Ltd,15000,121,FC21HS,LL 1 Mfi Slip,Qamar,LL,Infinity Polychemicals (Pune),15000,118
20583,2024-07-10,Vertex 3D Printing Pvt Ltd (Nashik),16000,122,118NJ,LL 1 Mfi Non-Slip,Sabic,LL,Sunbeam Ghaziabad Petrochem,16000,120
20584,2024-07-10,Desi Polymers Textiles (Udaipur),16000,121,4024ZN,LD GP,Sabic,LD,Aristo Kochi Polytrade,16000,118
20585,2024-07-10,Omkar Furniture Pvt Ltd (Thane),10000,118,118NM,LL 1 Mfi Non-Slip,Sabic,LL,Surat Navneet Petrochem,10000,115
20586,2024-07-10,Neelkanth Footwear Pvt Ltd (Panipat),10000,119,LD 0474,LD GP,Lotrene,LD,Shakti Chemplast (Navi Mumbai),10000,117
20587,2024-07-10,Siddhi Polymers Recyclers (Mangaluru),14000,127,M0861S,HD Injection Moulding (8 mfi),HMEL,HD,"Huaxin Polychem Co., Ltd. (Tianjin, China)",14000,126
20588,2024-07-10,Nagpur Millennium Textiles Pvt Ltd,18000,116,1030RG,PP Raffia,IOCL,PP,Neelkanth Petrochem (Ankleshwar),18000,114
20589,2024-07-10,Kanha Polymers Industrials (Silvassa),13000,118,020F18A,LL 2 Mfi Non-Slip,Opal,LL,"GreatWall Plastics Co., Ltd. (Shanghai, China)",13000,117
20590,2024-07-10,Capital Aurangabad Packagers Pvt Ltd,12000,123,180M50,HD Injection Moulding,IOCL,HD,Faridabad Siddhi Polymer Traders,12000,120
20591,2024-07-10,Infinity Ahmedabad Consumer Products Pvt Ltd,14000,121,2119,LD 2 Mfi Non-Slip,Sasol,LD,Dahej Core Polymers,14000,118
20592,2024-07-11,Vector Vapi Toys Pvt Ltd,15000,126,2018N,LL 2 Mfi Non-Slip,Lotrene,LL,"Lianhua Plastics Co., Ltd. (Shanghai, China)",15000,123
20593,2024-07-11,Ghaziabad Bharat Polytrade,16000,121,36RA045,LL Roto Moulding,RIL,LL,Anand Poly Solutions,16000,120
20594,2024-07-11,Momentum Thane Electronics Pvt Ltd,13000,128,100ey,PP TQ,RIL,PP,Rajhans Silvassa Commodities,13000,127
20595,2024-07-11,Mangaluru Velocity Recyclers Pvt Ltd,10000,121,17450,HD Injection Moulding (18 mfi),Dow,HD,Devika Polymers (Udaipur),10000,118
20596,2024-07-11,Narmada WaterTech Pvt Ltd (Thane),14000,120,H050MN,PP Thermoforming,RIL,PP,Vertex Exim,14000,119
20597,2024-07-11,Arham Cables Pvt Ltd (Noida),12000,119,1810T,LL 1 Mfi Slip,Basell,LL,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",12000,117
20598,2024-07-11,Lucknow Godavari Moulders Pvt Ltd,12000,119,Y50,PP Raffia,Gail,PP,Vindhya Petrochem,12000,116
20599,2024-07-11,Nagpur Vindhya Packaging Pvt Ltd,11000,116,5230,LD Heavy Duty,Borough,LD,"BlueCrane Petrochem Corp. (Ningbo, China)",11000,113
20600,2024-07-11,Rajhans Silvassa Commodities,11000,121,5032,PP Raffia,Exxon,PP,"SilverPanda Materials Trading Co. (Qingdao, China)",11000,118
20601,2024-07-11,Radiant Polymers Automotive Components (Agra),13000,125,2050S,HD Injection Moulding (20 Mfi),HMEL,HD,"BlueCrane Petrochem Corp. (Ningbo, China)",13000,123
20602,2024-07-11,Devika Footwear Pvt Ltd (Silvassa),13000,121,PS330,HIPS,Sabic,HIPS,"SilverPanda Materials Trading Co. (Qingdao, China)",13000,120
20603,2024-07-11,Navi Mumbai Unity Renewables Pvt Ltd,10000,119,1013NW8,Nylon,UBE,Nylon,"Palm Vista Trading DMCC (Dubai, UAE)",10000,118
20604,2024-07-11,Neelkanth Buildtech Pvt Ltd (Hyderabad),12000,121,Y50,PP Raffia,Gail,PP,"GoldRiver Materials Trading Co. (Tianjin, China)",12000,120
20605,2024-07-11,Faridabad Siddhi Polymer Traders,12000,120,1110MAS,PP Moulding (11 Mfi),IOCL,PP,Crescent Exim (Mangaluru),12000,117
20606,2024-07-11,Stride Polymers Pharma Packaging (Faridabad),14000,116,HM120A,PP Moulding,HPCL,PP,Sai Lucknow Polymer Traders,14000,115
20607,2024-07-12,Nagpur Heritage Moulders Pvt Ltd,9000,120,36RA045,LL Roto Moulding,RIL,LL,Vadodara Urban Poly Solutions,9000,118
20608,2024-07-12,Kaveri Gurugram Petrochem,13000,115,H030TN,PP Thermoforming,Nayara,PP,"Palm Vista Trading DMCC (Dubai, UAE)",13000,112
20609,2024-07-12,Ganga Polymers Pipes & Fittings (Surat),13000,123,SC206,GPPS,Supreme,GPPS,Vector Coimbatore Polymers,13000,121
20610,2024-07-12,Radiant Polymers Automotive Components (Agra),12000,128,17450,HD Injection Moulding (18 mfi),Dow,HD,"Desert Dunes Petrochem DMCC (Dubai, UAE)",12000,127
20611,2024-07-12,Urban Faridabad Medical Devices Pvt Ltd,12000,124,E24065,LL Lamination,RIL,LL,"Palm Vista Polymers LLC (Dubai, UAE)",12000,121
20612,2024-07-12,Nagpur Vindhya Packaging Pvt Ltd,13000,117,5032,PP Raffia,Exxon,PP,"Shengda Materials Trading Co. (Ningbo, China)",13000,116
20613,2024-07-12,Silvassa Stride 3D Printing Pvt Ltd,16000,122,EVA 2518,EVA 18%,Sipchem,EVA,Navneet Vasai Polymer Traders,16000,119
20614,2024-07-12,Sahyadri Indore Coatings Pvt Ltd,14000,117,2103,LD Heavy Duty,Sasol,LD,Stellar Polychemicals (Daman),14000,115
20615,2024-07-12,Haridwar Galaxy Polymart,12000,121,222NP,PP Moulding (12 Mfi),Borough,PP,"Pearl Coast Exim DMCC (Dubai, UAE)",12000,118
20616,2024-07-12,Meerut Stellar Pharma Packaging Pvt Ltd,13000,117,7080,LL 1 Mfi Slip,Luban,LL,"SilverPanda Materials Trading Co. (Qingdao, China)",13000,115
20617,2024-07-12,Aurangabad Fortune 3D Printing Pvt Ltd,14000,122,W20,PP Raffia,Gail,PP,Vapi Devika Polychem,14000,121
20618,2024-07-12,Core Polymers Textiles (Noida),18000,113,GRPLON30GF,30% Glass Filled Nylon,GRP,Nylon,Dahej Arham Polytrade,18000,112
20619,2024-07-12,Velocity Agra Furniture Pvt Ltd,16000,131,SC201LVLT,GPPS,Supreme,GPPS,"GoldRiver Materials Trading Co. (Tianjin, China)",16000,129
20620,2024-07-12,Ankleshwar Prime Housewares Pvt Ltd,15000,121,MH13,PP Moulding (13 Mfi),Opal,PP,Sai Impex (Vapi),15000,120
20621,2024-07-12,Stride Agra 3D Printing Pvt Ltd,9000,121,HNR100,PP Moulding,Sasol,PP,Gurugram Neelkanth Trading Co.,9000,118
20622,2024-07-13,Ankleshwar Prime Housewares Pvt Ltd,12000,120,6888,HD HM,Equate,HM,"BlueCrane Petrochem Corp. (Ningbo, China)",12000,118
20623,2024-07-13,Ankleshwar Prime Housewares Pvt Ltd,12000,122,TR144,HD HM,Marlex / Lotrene,HM,Sunbeam Ghaziabad Petrochem,12000,120
20624,2024-07-13,Heritage Polymers WaterTech (Durgapur),16000,116,1013NW8,Nylon,UBE,Nylon,"Sandshell Trading DMCC (Dubai, UAE)",16000,115
20625,2024-07-13,Neelkanth Buildtech Pvt Ltd (Hyderabad),20000,123,6400,HD Blow Moulding,Luban,HD,Urban Polychem (Jodhpur),20000,122
20626,2024-07-13,Prime Renewables Pvt Ltd (Delhi),16000,120,HM120A,PP Moulding (12 Mfi),HPCL,PP,Vadodara Urban Poly Solutions,16000,118
20627,2024-07-13,Galaxy Secunderabad Moulders Pvt Ltd,14000,121,EVA 2518,EVA 18%,Sipchem,EVA,Aristo Jaipur Polychem,14000,119
20628,2024-07-13,Pristine Vadodara Impex,12000,114,456J,PP Raffia,Basell,PP,Mahadev Commodities (Howrah),12000,112
20629,2024-07-13,Momentum Thane Electronics Pvt Ltd,11000,119,LD 5026,LD Milk Pouch,Lotrene,LD,"GreatWall Plastics Co., Ltd. (Shanghai, China)",11000,118
20630,2024-07-13,Siddhi Pipes & Fittings Pvt Ltd (Ghaziabad),7000,127,H200IG,PP Moulding (20 Mfi),Nayara,PP,"Falaj Trading DMCC (Dubai, UAE)",7000,124
20631,2024-07-13,Velocity Agra Furniture Pvt Ltd,14000,119,HC116FB,PP Raffia,Borough,PP,Metro Polychemicals (Jodhpur),14000,118
20632,2024-07-13,Sai Lucknow Polymer Traders,14000,119,223,LL 1 Mfi Slip,Basell,LL,Apex Impex (Cuttack),14000,117
20633,2024-07-14,Arham Polymers Pipes & Fittings (Ankleshwar),15000,119,1018MK,LLM 1 Mfi Non-Slip,Exxon,LL,Dynamic Petrochem,15000,117
20634,2024-07-14,Hiral Electronics Pvt Ltd (Haridwar),16000,118,118WJ,LL 1 Mfi Slip,Sabic,LL,Umiya Petrochem (Gurugram),16000,115
20635,2024-07-14,Radiant Kochi Renewables Pvt Ltd,12000,112,1110MG,PP Moulding (11 Mfi),IOCL,PP,"Huanxin Petrochem Corp. (Xiamen, China)",12000,111
20636,2024-07-14,Ankleshwar Prime Housewares Pvt Ltd,10000,123,6097,HD HM,Luban,HM,Kanpur Sunrise Polymers,10000,120
20637,2024-07-14,Aravali Coimbatore Films & Sheets Pvt Ltd,13000,119,1969,LD Lamination,Sasol,LD,Vadodara Urban Poly Solutions,13000,118
20638,2024-07-14,Beacon Recyclers Pvt Ltd (Vasai),12000,114,T9,HD Raffia,Haldia,HD,Rajhans Polychemicals,12000,113
20639,2024-07-14,Neelkanth Footwear Pvt Ltd (Panipat),11000,124,223,LL 1 Mfi Slip,Basell,LL,"BlueCrane Petrochem Corp. (Ningbo, China)",11000,123
20640,2024-07-14,Heritage Vapi Furniture Pvt Ltd,13000,128,F0118L,LL 1 Mfi Non-Slip,HMEL,LL,"Falaj Trading DMCC (Dubai, UAE)",13000,127
20641,2024-07-14,Neelkanth WaterTech Pvt Ltd (Jodhpur),9000,126,EVA 2518,EVA 18%,Sipchem,EVA,"DragonGate Materials Trading Co. (Shanghai, China)",9000,123
20642,2024-07-14,Ghaziabad Infinity Toys Pvt Ltd,16000,121,3155,PP Lamination,Exxon,PP,Aravali Trading Co.,16000,118
20643,2024-07-14,Galaxy Surat Polychemicals,9000,120,F0218L,LL 2 Mfi Non-Slip,HMEL,LL,Shubham Impex,9000,118
20644,2024-07-15,Kanpur Sunrise Polymers,13000,120,52GB003,HD Blow Moulding,RIL,HD,Velocity Trading Co.,13000,118
20645,2024-07-15,Heritage Polymers WaterTech (Durgapur),14000,124,SC203EL,GPPS,Supreme,GPPS,"Falaj Trading DMCC (Dubai, UAE)",14000,122
20646,2024-07-15,Gurugram Neelkanth Trading Co.,12000,119,M12RR,PP Moulding (12 Mfi),HMEL,PP,"Desert Dunes Petrochem DMCC (Dubai, UAE)",12000,118
20647,2024-07-15,Panipat Sunbeam Polychemicals,13000,125,FC21HS,LL 1 Mfi Slip,Qamar,LL,Kanpur Sunrise Polymers,13000,122
20648,2024-07-15,Nexus Bhiwandi Consumer Products Pvt Ltd,14000,120,HY035R,PP Lamination,MRPL,PP,Devika Polymers (Udaipur),14000,119
20649,2024-07-15,Kandla Crystal Plastics,15000,117,36RA045,LL Roto Moulding,RIL,LL,"BlueCrane Petrochem Corp. (Ningbo, China)",15000,115
20650,2024-07-15,Durgapur Tirupati Pharma Packaging Pvt Ltd,15000,120,861N,GPPS,Taita,GPPS,Reliable Polytrade (Tiruppur),15000,117
20651,2024-07-15,Arham Cables Pvt Ltd (Noida),14000,118,2018N,LL 2 Mfi Non-Slip,Lotrene,LL,"Shengda Materials Trading Co. (Ningbo, China)",14000,117
20652,2024-07-15,Mangalam Navi Mumbai Electricals Pvt Ltd,10000,125,HR003,PP Raffia,MRPL,PP,"Huaxin Polychem Co., Ltd. (Tianjin, China)",10000,122
20653,2024-07-15,Chennai Aravali Sports Goods Pvt Ltd,16000,120,AGILON35GF,35% Glass Filled Nylon,GRP,Nylon,"Jinlong Petrochem Corp. (Ningbo, China)",16000,119
20654,2024-07-15,Kanpur Sunrise Polymers,16000,119,H200IG,PP Moulding (20 Mfi),Nayara,PP,Navkar Exim (Bengaluru),16000,118
20655,2024-07-15,Surat Dynamic Consumer Products Pvt Ltd,8000,113,M307,PP Moulding (7 Mfi),Haldia,PP,Agra Sunbeam Plastics,8000,112
20656,2024-07-15,Ganga Polymers Pipes & Fittings (Surat),18000,121,1030RG,PP Raffia,IOCL,PP,Mahadev Commodities (Howrah),18000,119
20657,2024-07-15,Arham Polymers Pipes & Fittings (Ankleshwar),14000,127,W20,PP Raffia,Gail,PP,"Huanxin Petrochem Corp. (Xiamen, China)",14000,124
20658,2024-07-15,Navi Mumbai Unity Renewables Pvt Ltd,17000,115,F02020,LL 2 Mfi Non-Slip,HPCL,LL,"Huaxin Polychem Co., Ltd. (Tianjin, China)",17000,114
20659,2024-07-16,Faridabad Siddhi Polymer Traders,13000,118,SRX100,PPCP,RIL,PP,"Palm Vista Trading DMCC (Dubai, UAE)",13000,116
20660,2024-07-16,Kolkata Core Toys Pvt Ltd,16000,123,LD 955,LD Lamination,Hanwha,LD,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",16000,122
20661,2024-07-16,Gurugram Tapti Consumer Products Pvt Ltd,11000,118,TR131,HD HM,Marlex,HM,Howrah Orbit Commodities,11000,115
20662,2024-07-16,Aravali Chennai Toys Pvt Ltd,12000,120,1200MC,PP Moulding (20 Mfi),IOCL,PP,Umiya Petrochem (Gurugram),12000,117
20663,2024-07-16,Matrix Polymers Cables (Hyderabad),16000,119,R0150S,HD Raffia,HMEL,HD,Dynamic Polymart (Indore),16000,118
20664,2024-07-16,Navkar Gurugram Medical Devices Pvt Ltd,16000,122,Grade 1,PP Moulding,Basell,PP,"Huanxin Petrochem Corp. (Xiamen, China)",16000,120
20665,2024-07-16,Narmada WaterTech Pvt Ltd (Thane),17000,121,LDU8918,LD Lamination,Tricolene,LD,Zenith Polymers (Ghaziabad),17000,118
20666,2024-07-16,Beacon Electricals Pvt Ltd (Hyderabad),14000,118,Lotrene 0270,LD 2 Mfi Slip,Lotrene,LD,Aravali Noida Trading Co.,14000,116
20667,2024-07-16,Navneet Daman Adhesives Pvt Ltd,11000,118,Y35GR1,PP Lamination,HMEL,PP,Pristine Vadodara Impex,11000,117
20668,2024-07-16,Sigma Polychemicals (Meerut),15000,121,1540,GPPS,Tabriz,GPPS,"Sandshell Trading DMCC (Dubai, UAE)",15000,118
20669,2024-07-16,Jodhpur Reliable Pipes & Fittings Pvt Ltd,12000,120,F19010,LL 1 Mfi Slip,RIL,LL,Vertex Exim,12000,117
20670,2024-07-16,Faridabad Bluewave Chemplast,16000,118,1110MAS,PP Moulding (11 Mfi),IOCL,PP,Anand Commodities (Mysuru),16000,115
20671,2024-07-16,Kandla Umiya Renewables Pvt Ltd,6000,125,H030TN,PP Thermoforming,Nayara,PP,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",6000,124
20672,2024-07-17,Pristine Vadodara Impex,15000,126,F01019S,LL 1 Mfi Slip,HPCL,LL,Anand Exim,15000,123
20673,2024-07-17,Galaxy Polymers Medical Devices (Gurugram),16000,114,180M50,HD Injection Moulding,IOCL,HD,Beacon Cuttack Poly Hub,16000,112
20674,2024-07-17,Zenith Polymers Automotive Components (Noida),17000,115,121H,ABS,LG,ABS,"DragonGate Materials Trading Co. (Shanghai, China)",17000,112
20675,2024-07-17,Desi Polymers Textiles (Udaipur),11000,122,LD 040,LD GP,RIL,LD,"Jinlong Petrochem Corp. (Ningbo, China)",11000,119
20676,2024-07-17,Nexus Bhiwandi Consumer Products Pvt Ltd,15000,121,SH03,HIPS,Supreme,HIPS,Coimbatore Krishna Polymer Traders,15000,118
20677,2024-07-17,Greentech Polymers Agro Plast (Ahmedabad),16000,124,F18010,LL 1 Mfi Non-Slip,RIL,LL,"Jumeirah Crest Trading DMCC (Dubai, UAE)",16000,122
20678,2024-07-17,Radiant Kochi Renewables Pvt Ltd,9000,119,1969,LD Lamination,Sasol,LD,Daman Millennium Polychem,9000,118
20679,2024-07-17,Gurugram Sunrise Industrials Pvt Ltd,15000,121,JF19010,LL 1 Mfi Slip,RIL,LL,"Jinlong Petrochem Corp. (Ningbo, China)",15000,118
20680,2024-07-17,Nagpur Vindhya Packaging Pvt Ltd,11000,119,332L,PPCP (7 MFI),Basell,PP,Vadodara Godavari Exim,11000,117
20681,2024-07-17,Mangalam Navi Mumbai Electricals Pvt Ltd,13000,123,Y50,PP Raffia,Gail,PP,"Lianhua Plastics Co., Ltd. (Shanghai, China)",13000,120
20682,2024-07-17,Kaveri Polymers Automotive Components (Chennai),14000,117,SC206,GPPS,Supreme,GPPS,"Marina Gate Polymers LLC (Dubai, UAE)",14000,114
20683,2024-07-17,Rajhans Polymers Coatings (Delhi),17000,123,125MO,PP Moulding (12 Mfi),Borough,PP,Aristo Jaipur Polychem,17000,120
20684,2024-07-17,Galaxy Pune Pipes & Fittings Pvt Ltd,11000,119,7080,LL 1 Mfi Slip,Luban,LL,Bluewave Polychemicals,11000,116
20685,2024-07-18,Pristine Vadodara Impex,13000,119,1881,HD HM,Titan,HM,"Huanxin Petrochem Corp. (Xiamen, China)",13000,118
20686,2024-07-18,Desi Polymers Textiles (Udaipur),13000,122,52GB003,HD Blow Moulding,RIL,HD,Galaxy Chemplast (Mysuru),13000,120
20687,2024-07-18,Sunrise Kolkata Consumer Products Pvt Ltd,11000,121,J1020FF20,LD 2 Mfi Non-Slip,RIL,LD,Vadodara Infinity Commodities,11000,118
20688,2024-07-18,Vapi Nexus Housewares Pvt Ltd,12000,117,ABS 920,ABS,Styrenics / Stryolution / BASF,ABS,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",12000,114
20689,2024-07-18,Haridwar Galaxy Polymart,13000,118,332L,PPCP (7 MFI),Basell,PP,Stellar Polychemicals (Daman),13000,117
20690,2024-07-18,Nagpur Millennium Textiles Pvt Ltd,16000,122,5110,HD HM,Aryasasol,HM,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",16000,121
20691,2024-07-18,Kandla Umiya Renewables Pvt Ltd,9000,120,119ZJ,LL 1 Mfi Slip,Sabic,LL,"Huanxin Petrochem Corp. (Xiamen, China)",9000,119
20692,2024-07-18,Ghaziabad Sunbeam Automotive Components Pvt Ltd,15000,120,4128N,PP TQ,Luban,PP,Sigma Chemplast,15000,117
20693,2024-07-18,Zenith Polymers Automotive Components (Noida),11000,119,GRPLON30GF,30% Glass Filled Nylon,GRP,Nylon,Cityline Poly Solutions,11000,118
20694,2024-07-18,Surat Dynamic Consumer Products Pvt Ltd,14000,118,5410,HD Raffia,Opal,HD,Arham Poly Hub (Delhi),14000,116
20695,2024-07-18,Nexus Ghaziabad Pipes & Fittings Pvt Ltd,13000,121,I56a200,HD Injection Moulding,Gail,HD,"Jinlong Petrochem Corp. (Ningbo, China)",13000,118
20696,2024-07-18,Aravali Chennai Toys Pvt Ltd,14000,119,2380M,PP Moulding (7 Mfi),Luban,PP,Vector Coimbatore Polymers,14000,116
20697,2024-07-18,Radiant Polymers Automotive Components (Agra),10000,121,H110QS,PP TQ,Nayara,PP,Dynamic Polymart (Indore),10000,120
20698,2024-07-18,Prime Renewables Pvt Ltd (Delhi),16000,129,B56003,HD Blow Moulding,RIL,HD,"BlueCrane Petrochem Corp. (Ningbo, China)",16000,127
20699,2024-07-18,Dynamic Polymart (Indore),12000,120,M26500,LL Moulding (50Mfi),RIL,LL,"Huanxin Petrochem Corp. (Xiamen, China)",12000,119
20700,2024-07-19,Omkar Furniture Pvt Ltd (Thane),17000,117,FH10S,PP TQ,Opal,PP,Vadodara Infinity Commodities,17000,115
